Source,CH1,CH2
Second,Volt,Volt
11.27500000000,0.01000,0.00800
11.28000000000,0.02200,0.02000
11.28500000000,0.02400,0.02200
11.29000000000,0.02400,0.02200
11.29500000000,0.02600,0.02400
11.30000000000,0.01000,0.01200
11.30500000000,0.01000,0.01000
11.31000000000,0.00,0.00400
11.31500125000,-0.01000,-0.00400
11.32000125000,-0.01600,-0.01000
11.32500000000,-0.01800,-0.00800
11.33000000000,-0.02000,-0.01400
11.33500000000,-0.03800,-0.02800
11.34000000000,-0.03000,-0.02200
11.34500000000,-0.03000,-0.02200
11.35000000000,-0.02400,-0.01800
11.35500000000,-0.02000,-0.01400
11.36000125000,-0.02400,-0.01600
11.36500000000,-0.01200,-0.00600
11.37000000000,0.00400,0.00600
11.37500000000,0.00400,0.00600
11.38000000000,0.01400,0.01400
11.38500000000,0.02400,0.02600
11.39000000000,0.03000,0.02400
11.39500000000,0.02400,0.02200
11.40000125000,0.01200,0.01600
11.40500125000,0.01800,0.01600
11.41000125000,0.00600,0.00600
11.41500125000,-0.00800,-0.00200
11.42000125000,-0.01200,-0.00600
11.42500000000,-0.02200,-0.01400
11.43000000000,-0.02000,-0.01600
11.43500000000,-0.03000,-0.02000
11.44000125000,-0.03000,-0.02000
11.44500125000,-0.03000,-0.02000
11.45000125000,-0.03000,-0.02000
11.45500125000,-0.03000,-0.02000
11.46000125000,0.01400,0.01200
11.46500000000,0.02600,0.02000
11.47000000000,0.02800,0.02400
11.47500000000,0.02400,0.02200
11.48000000000,0.02000,0.02000
11.48500125000,0.01200,0.01200
11.49000125000,0.01400,0.01200
11.49500125000,0.00200,0.00200
11.50000000000,-0.00800,-0.00400
11.50500000000,-0.02200,-0.01200
11.51000000000,-0.02200,-0.01400
11.51500000000,-0.04000,-0.02600
11.52000000000,-0.03400,-0.02600
11.52500000000,-0.03200,-0.02200
11.53000000000,-0.02600,-0.02000
11.53500000000,-0.02200,-0.01600
11.54000000000,-0.01000,-0.00800
11.54500000000,-0.01000,-0.00600
11.55000000000,0.00600,0.00600
11.55500000000,0.01600,0.01200
11.56000000000,0.02800,0.02400
11.56500000000,0.03000,0.02400
11.57000000000,0.02400,0.02200
11.57500000000,0.02000,0.01800
11.58000000000,0.02000,0.01600
11.58500000000,0.02600,0.02400
11.59000000000,0.00,0.00200
11.59500000000,-0.00800,-0.00400
11.60000000000,-0.01600,-0.01200
11.60500000000,-0.03000,-0.02200
11.61000125000,-0.01400,-0.01200
11.61500125000,-0.03000,-0.02400
11.62000125000,-0.04200,-0.03200
11.62500000000,-0.02400,-0.01800
11.63000000000,-0.02600,-0.02000
11.63500000000,-0.01600,-0.01200
11.64000000000,-0.01800,-0.01400
11.64500000000,-0.00400,-0.00200
11.65000125000,0.01000,0.01000
11.65500125000,0.01000,0.00800
11.66000125000,0.01600,0.01200
11.66500000000,0.02000,0.01800
11.67000000000,0.02200,0.02000
11.67500000000,0.02000,0.02000
11.68000000000,0.01200,0.01400
11.68500000000,0.00800,0.01000
11.69000125000,0.01000,0.01000
11.69500125000,0.00,0.00200
11.70000000000,-0.01600,-0.01000
11.70500000000,-0.02600,-0.01800
11.71000000000,-0.03000,-0.02000
11.71500000000,-0.03800,-0.02600
11.72000000000,-0.02600,-0.01800
11.72499875000,-0.02800,-0.02000
11.73000000000,-0.02400,-0.01400
11.73500000000,-0.02800,-0.02200
11.74000000000,-0.01800,-0.01000
11.74500000000,-0.00600,-0.00400
11.75000000000,-0.00600,0.00
11.75500000000,0.01600,0.01400
11.76000000000,0.01600,0.02000
11.76499875000,0.02600,0.02600
11.77000000000,0.02200,0.02200
11.77500000000,0.02000,0.02200
11.78000000000,0.01000,0.01400
11.78500000000,0.01400,0.01800
11.79000000000,0.01000,0.01400
11.79500000000,-0.00600,0.00
11.80000000000,-0.02200,-0.01000
11.80500000000,-0.02400,-0.01400
11.81000000000,-0.02600,-0.01600
11.81500125000,-0.02400,-0.01400
11.82000125000,-0.03800,-0.02600
11.82500000000,-0.02800,-0.01800
11.83000000000,-0.02600,-0.01400
11.83500000000,-0.01600,-0.00800
11.84000000000,-0.01600,-0.00600
11.84500000000,-0.00200,0.00400
11.85000000000,0.00600,0.01400
11.85500000000,0.01000,0.01600
11.86000125000,0.01800,0.02200
11.86500000000,0.03400,0.03200
11.87000000000,0.02200,0.02400
11.87500000000,0.03000,0.03200
11.88000000000,0.01400,0.02000
11.88500000000,0.01000,0.01600
11.89000000000,0.00400,0.01000
11.89500000000,-0.00200,0.00600
11.90000125000,-0.01800,-0.00400
11.90500125000,-0.02800,-0.01200
11.91000125000,-0.02600,-0.01200
11.91500125000,-0.03800,-0.02000
11.92000125000,-0.03000,-0.01600
11.92500000000,-0.02400,-0.01000
11.93000000000,-0.03000,-0.01800
11.93500000000,-0.02000,-0.01000
11.94000125000,-0.02000,-0.01000
11.94500125000,-0.02000,-0.01000
11.95000125000,-0.02000,-0.01000
11.95500125000,-0.02000,-0.01000
11.96000125000,0.01400,0.02000
11.96500000000,0.02200,0.02600
11.97000000000,0.01600,0.01800
11.97500000000,-0.00400,0.00200
11.98000000000,-0.01600,-0.00600
11.98500125000,-0.02600,-0.01600
11.99000125000,-0.02200,-0.01200
11.99500125000,-0.03000,-0.01800
12.00000000000,-0.03600,-0.02400
12.00500000000,-0.03600,-0.02200
12.01000000000,-0.02600,-0.01600
12.01500000000,-0.02200,-0.01000
12.02000000000,-0.01800,-0.00800
12.02500000000,-0.00200,0.00
12.03000000000,0.00400,0.00800
12.03500000000,0.01400,0.01600
12.04000000000,0.01800,0.02000
12.04500000000,0.02000,0.02400
12.05000000000,0.02000,0.02200
12.05500000000,0.02200,0.02400
12.06000000000,0.01200,0.01600
12.06500000000,0.01200,0.01200
12.07000000000,0.00600,0.01000
12.07500000000,-0.01400,-0.00600
12.08000000000,-0.01400,-0.00400
12.08500000000,-0.01600,-0.00800
12.09000000000,-0.03000,-0.02000
12.09500000000,-0.02800,-0.01800
12.10000000000,-0.03600,-0.02200
12.10500000000,-0.03000,-0.02000
12.11000125000,-0.02600,-0.01800
12.11500125000,-0.02400,-0.01600
12.12000125000,-0.01600,-0.00600
12.12500000000,-0.00400,-0.00200
12.13000000000,-0.00800,0.00
12.13500000000,0.01600,0.01600
12.14000000000,0.01200,0.01400
12.14500000000,0.02400,0.02600
12.15000125000,0.02600,0.02600
12.15500125000,0.01800,0.01800
12.16000125000,0.01200,0.01600
12.16500000000,0.01000,0.01200
12.17000000000,0.00400,0.00800
12.17500000000,0.00,0.00600
12.18000000000,-0.01400,-0.00600
12.18500000000,-0.02400,-0.01400
12.19000125000,-0.02800,-0.02000
12.19500125000,-0.03200,-0.02200
12.20000000000,-0.03400,-0.02000
12.20500000000,-0.03400,-0.02200
12.21000000000,-0.01800,-0.01000
12.21500000000,-0.03000,-0.02000
12.22000000000,-0.02000,-0.01200
12.22499875000,-0.00200,0.00200
12.23000000000,-0.00200,0.00400
12.23500000000,0.01400,0.01600
12.24000000000,0.01000,0.01200
12.24500000000,0.02200,0.02200
12.25000000000,0.01400,0.01600
12.25500000000,0.02400,0.02600
12.26000000000,0.00800,0.01000
12.26499875000,0.01800,0.02000
12.27000000000,0.00200,0.00600
12.27500000000,-0.00600,-0.00200
12.28000000000,-0.01400,-0.00600
12.28500000000,-0.02200,-0.01200
12.29000000000,-0.02200,-0.01600
12.29500000000,-0.03000,-0.02200
12.30000000000,-0.03400,-0.02600
12.30500000000,-0.03000,-0.02200
12.31000000000,-0.03000,-0.02200
12.31500125000,-0.02000,-0.01400
12.32000125000,-0.02000,-0.01400
12.32500000000,-0.01000,-0.00600
12.33000000000,0.00600,0.00600
12.33500000000,0.00400,0.00600
12.34000000000,0.01600,0.01600
12.34500000000,0.02400,0.02200
12.35000000000,0.03200,0.02800
12.35500000000,0.03400,0.03200
12.36000125000,0.01800,0.02000
12.36500000000,0.01000,0.01000
12.37000000000,0.00800,0.00800
12.37500000000,-0.00400,-0.00200
12.38000000000,-0.01200,-0.00600
12.38500000000,-0.02600,-0.02000
12.39000000000,-0.02400,-0.01800
12.39500000000,-0.03200,-0.02400
12.40000125000,-0.03400,-0.02800
12.40500125000,-0.03200,-0.02400
12.41000125000,-0.01800,-0.01400
12.41500125000,-0.01800,-0.01600
12.42000125000,-0.01600,-0.01400
12.42500000000,-0.00200,-0.00200
12.43000000000,-0.00200,0.00
12.43500000000,0.01600,0.01200
12.44000125000,0.01600,0.01200
12.44500125000,0.01600,0.01200
12.45000125000,0.01600,0.01200
12.45500125000,0.01600,0.01200
12.46000125000,-0.01600,-0.01200
12.46500000000,-0.02000,-0.01400
12.47000000000,-0.02800,-0.02200
12.47500000000,-0.02800,-0.02200
12.48000000000,-0.02800,-0.02400
12.48500125000,-0.03000,-0.02400
12.49000125000,-0.01400,-0.01200
12.49500125000,-0.02000,-0.01800
12.50000000000,-0.00600,-0.00400
12.50500000000,-0.00200,-0.00200
12.51000000000,0.00200,0.00200
12.51500000000,0.02000,0.01600
12.52000000000,0.02000,0.01400
12.52500000000,0.02800,0.02400
12.53000000000,0.02200,0.02000
12.53500000000,0.03000,0.02600
12.54000000000,0.01000,0.00800
12.54500000000,0.01800,0.01400
12.55000000000,0.00200,0.00200
12.55500000000,-0.00800,-0.00600
12.56000000000,-0.01200,-0.01000
12.56500000000,-0.02200,-0.01800
12.57000000000,-0.01400,-0.01400
12.57500000000,-0.02400,-0.02000
12.58000000000,-0.03400,-0.02800
12.58500000000,-0.03400,-0.03000
12.59000000000,-0.01600,-0.01400
12.59500000000,-0.02000,-0.01400
12.60000000000,-0.01000,-0.00600
12.60500000000,0.00,0.00
12.61000125000,0.00400,0.00400
12.61500125000,-0.00200,-0.00200
12.62000125000,0.01600,0.01400
12.62500000000,0.02400,0.02000
12.63000000000,0.01800,0.01600
12.63500000000,0.02200,0.01800
12.64000000000,0.01800,0.01800
12.64500000000,0.01000,0.00800
12.65000125000,0.00600,0.00600
12.65500125000,-0.00800,-0.00400
12.66000125000,-0.01600,-0.01200
12.66500000000,-0.02600,-0.01800
12.67000000000,-0.01400,-0.01200
12.67500000000,-0.03000,-0.02400
12.68000000000,-0.03400,-0.02600
12.68500000000,-0.03000,-0.02800
12.69000125000,-0.01800,-0.01400
12.69500125000,-0.01200,-0.01000
12.70000000000,-0.01600,-0.01400
12.70500000000,0.00,-0.00200
12.71000000000,0.00600,0.00400
12.71500000000,0.01600,0.01200
12.72000000000,0.01600,0.01600
12.72499875000,0.03600,0.03000
12.73000000000,0.02800,0.02200
12.73500000000,0.02200,0.01800
12.74000000000,0.01400,0.01200
12.74500000000,0.02000,0.01600
12.75000000000,0.00600,0.00400
12.75500000000,-0.00600,-0.00400
12.76000000000,-0.01400,-0.01000
12.76499875000,-0.01400,-0.01200
12.77000000000,-0.02600,-0.02200
12.77500000000,-0.03400,-0.02800
12.78000000000,-0.02000,-0.01800
12.78500000000,-0.03200,-0.02600
12.79000000000,-0.00800,-0.00600
12.79500000000,-0.00600,-0.00800
12.80000000000,-0.00800,-0.00800
12.80500000000,0.00,-0.00200
12.81000000000,0.00,0.00
12.81500125000,0.00800,0.00400
12.82000125000,0.01600,0.01200
12.82500000000,0.02200,0.01800
12.83000000000,0.02800,0.02400
12.83500000000,0.02000,0.01600
12.84000000000,0.01600,0.01200
12.84500000000,0.01400,0.01200
12.85000000000,0.01000,0.00800
12.85500000000,-0.00800,-0.00400
12.86000125000,-0.00200,-0.00200
12.86500000000,-0.02200,-0.01800
12.87000000000,-0.02600,-0.02000
12.87500000000,-0.03400,-0.03000
12.88000000000,-0.02400,-0.02200
12.88500000000,-0.02400,-0.02000
12.89000000000,-0.02000,-0.02000
12.89500000000,-0.01000,-0.01000
12.90000125000,-0.01200,-0.01000
12.90500125000,-0.00200,-0.00200
12.91000125000,0.00400,0.00200
12.91500125000,0.00400,0.00200
12.92000125000,0.01600,0.01000
12.92500000000,0.02600,0.02200
12.93000000000,0.02200,0.02000
12.93500000000,0.02000,0.01800
12.94000125000,0.02000,0.01800
12.94500125000,0.02000,0.01800
12.95000125000,0.02000,0.01800
12.95500125000,0.02000,0.01800
12.96000125000,-0.02800,-0.02400
12.96500000000,-0.02800,-0.02600
12.97000000000,-0.01800,-0.01800
12.97500000000,-0.01000,-0.00800
12.98000000000,-0.01600,-0.01400
12.98500125000,-0.00200,-0.00200
12.99000125000,0.00600,0.00400
12.99500125000,0.02200,0.01600
13.00000000000,0.01600,0.01000
13.00500000000,0.01800,0.01400
13.01000000000,0.02800,0.02600
13.01500000000,0.03400,0.02800
13.02000000000,0.02400,0.01800
13.02500000000,0.02000,0.01600
13.03000000000,0.01200,0.00800
13.03500000000,-0.00200,-0.00200
13.04000000000,-0.02000,-0.02000
13.04500000000,-0.01200,-0.01200
13.05000000000,-0.02400,-0.02200
13.05500000000,-0.02600,-0.02200
13.06000000000,-0.02200,-0.02200
13.06500000000,-0.02600,-0.02400
13.07000000000,-0.02600,-0.02200
13.07500000000,-0.01800,-0.01600
13.08000000000,-0.01000,-0.01000
13.08500000000,-0.00400,-0.00600
13.09000000000,0.00200,0.00
13.09500000000,0.01800,0.01000
13.10000000000,0.01200,0.00800
13.10500000000,0.02800,0.02400
13.11000125000,0.02800,0.02400
13.11500125000,0.02400,0.01800
13.12000125000,0.03200,0.02600
13.12500000000,0.01000,0.00600
13.13000000000,0.00400,0.00400
13.13500000000,-0.00600,-0.00600
13.14000000000,-0.00600,-0.00600
13.14500000000,-0.02400,-0.02000
13.15000125000,-0.01600,-0.01400
13.15500125000,-0.01800,-0.01800
13.16000125000,-0.03200,-0.03000
13.16500000000,-0.02600,-0.02200
13.17000000000,-0.02600,-0.02200
13.17500000000,-0.01400,-0.01200
13.18000000000,-0.00600,-0.00800
13.18500000000,0.00600,0.00400
13.19000125000,0.00600,0.00200
13.19500125000,0.01000,0.00600
13.20000000000,0.02600,0.01600
13.20500000000,0.03200,0.02400
13.21000000000,0.02600,0.02000
13.21500000000,0.01800,0.01200
13.22000000000,0.01800,0.01400
13.22499875000,0.01400,0.01000
13.23000000000,0.01000,0.01000
13.23500000000,-0.01800,-0.01400
13.24000000000,-0.01000,-0.00800
13.24500000000,-0.01800,-0.01800
13.25000000000,-0.02200,-0.02200
13.25500000000,-0.02800,-0.02200
13.26000000000,-0.02800,-0.02400
13.26499875000,-0.02400,-0.02200
13.27000000000,-0.02400,-0.02200
13.27500000000,-0.01600,-0.01600
13.28000000000,-0.00600,-0.00600
13.28500000000,-0.00200,-0.00200
13.29000000000,0.00400,0.00200
13.29500000000,0.02400,0.01800
13.30000000000,0.02000,0.01600
13.30500000000,0.03600,0.02800
13.31000000000,0.02200,0.01600
13.31500125000,0.02600,0.02000
13.32000125000,0.01800,0.01200
13.32500000000,0.01200,0.00800
13.33000000000,0.00800,0.00800
13.33500000000,-0.00200,0.00
13.34000000000,-0.01000,-0.00800
13.34500000000,-0.01600,-0.01400
13.35000000000,-0.01800,-0.01800
13.35500000000,-0.03200,-0.02600
13.36000125000,-0.02800,-0.02400
13.36500000000,-0.03000,-0.02600
13.37000000000,-0.01800,-0.01600
13.37500000000,-0.02200,-0.02000
13.38000000000,-0.01200,-0.01000
13.38500000000,0.00,-0.00200
13.39000000000,0.00600,0.00600
13.39500000000,0.01600,0.01000
13.40000125000,0.01400,0.01200
13.40500125000,0.02800,0.02200
13.41000125000,0.03400,0.02600
13.41500125000,0.02200,0.01600
13.42000125000,0.01400,0.01200
13.42500000000,0.02000,0.01600
13.43000000000,0.00600,0.00600
13.43500000000,-0.01200,-0.00800
13.44000125000,-0.01200,-0.00800
13.44500125000,-0.01200,-0.00800
13.45000125000,-0.01200,-0.00800
13.45500125000,-0.01200,-0.00800
13.46000125000,-0.01000,-0.01000
13.46500000000,0.01000,0.00400
13.47000000000,0.00800,0.00400
13.47500000000,0.01400,0.01000
13.48000000000,0.02600,0.02000
13.48500125000,0.03000,0.02400
13.49000125000,0.03000,0.02200
13.49500125000,0.03200,0.02400
13.50000000000,0.01800,0.01200
13.50500000000,0.01800,0.01400
13.51000000000,0.00800,0.00400
13.51500000000,-0.00600,-0.00600
13.52000000000,-0.01400,-0.01600
13.52500000000,-0.01400,-0.01400
13.53000000000,-0.02600,-0.02200
13.53500000000,-0.02400,-0.02200
13.54000000000,-0.02600,-0.02600
13.54500000000,-0.02600,-0.02400
13.55000000000,-0.02000,-0.01800
13.55500000000,-0.02000,-0.01800
13.56000000000,-0.00400,-0.00600
13.56500000000,0.00,-0.00200
13.57000000000,0.00600,0.00200
13.57500000000,0.01200,0.00800
13.58000000000,0.02400,0.01600
13.58500000000,0.02600,0.01800
13.59000000000,0.03400,0.02600
13.59500000000,0.03200,0.02400
13.60000000000,0.01800,0.01200
13.60500000000,0.01600,0.01000
13.61000125000,0.00400,0.00200
13.61500125000,0.01200,0.00400
13.62000125000,-0.00200,-0.00400
13.62500000000,-0.02000,-0.02000
13.63000000000,-0.00800,-0.01200
13.63500000000,-0.02800,-0.02800
13.64000000000,-0.03200,-0.03000
13.64500000000,-0.02200,-0.02400
13.65000125000,-0.01600,-0.01800
13.65500125000,-0.00600,-0.01000
13.66000125000,-0.00600,-0.00800
13.66500000000,0.00200,-0.00200
13.67000000000,0.01600,0.00800
13.67500000000,0.02600,0.01400
13.68000000000,0.01200,0.00800
13.68500000000,0.01600,0.00800
13.69000125000,0.02800,0.02200
13.69500125000,0.02600,0.02000
13.70000000000,0.02600,0.01800
13.70500000000,0.02000,0.01400
13.71000000000,0.00200,-0.00200
13.71500000000,0.00200,-0.00200
13.72000000000,-0.01200,-0.01400
13.72499875000,-0.01800,-0.01800
13.73000000000,-0.02600,-0.02400
13.73500000000,-0.03000,-0.02600
13.74000000000,-0.02800,-0.02600
13.74500000000,-0.03200,-0.03000
13.75000000000,-0.02200,-0.02200
13.75500000000,-0.01800,-0.01800
13.76000000000,-0.01600,-0.01400
13.76499875000,-0.01000,-0.00800
13.77000000000,0.00400,0.00200
13.77500000000,0.01200,0.00800
13.78000000000,0.01800,0.01400
13.78500000000,0.02200,0.01600
13.79000000000,0.02600,0.02200
13.79500000000,0.01600,0.01200
13.80000000000,0.01400,0.01200
13.80500000000,0.01200,0.01200
13.81000000000,0.00800,0.00400
13.81500125000,-0.01600,-0.01400
13.82000125000,-0.02600,-0.02200
13.82500000000,-0.02400,-0.02000
13.83000000000,-0.03600,-0.03000
13.83500000000,-0.03200,-0.02600
13.84000000000,-0.03400,-0.02600
13.84500000000,-0.03600,-0.03000
13.85000000000,-0.02000,-0.01600
13.85500000000,-0.01800,-0.01400
13.86000125000,-0.01600,-0.01400
13.86500000000,0.00600,0.00200
13.87000000000,-0.00200,0.00
13.87500000000,0.01000,0.00800
13.88000000000,0.01800,0.01400
13.88500000000,0.02200,0.01800
13.89000000000,0.01800,0.01600
13.89500000000,0.02000,0.01600
13.90000125000,0.00800,0.00600
13.90500125000,0.00400,0.00400
13.91000125000,-0.00200,-0.00200
13.91500125000,-0.00200,-0.00200
13.92000125000,-0.01600,-0.01200
13.92500000000,-0.02600,-0.02000
13.93000000000,-0.02600,-0.02000
13.93500000000,-0.03400,-0.02600
13.94000125000,-0.03400,-0.02600
13.94500125000,-0.03400,-0.02600
13.95000125000,-0.03400,-0.02600
13.95500125000,-0.03400,-0.02600
13.96000125000,0.01400,0.01400
13.96500000000,0.02200,0.01600
13.97000000000,0.02000,0.01800
13.97500000000,0.02400,0.02000
13.98000000000,0.00400,0.00400
13.98500125000,0.00800,0.00600
13.99000125000,-0.00200,-0.00200
13.99500125000,-0.00800,-0.00600
14.00000000000,-0.01600,-0.01200
14.00500000000,-0.02400,-0.02000
14.01000000000,-0.03800,-0.03000
14.01500000000,-0.03400,-0.02800
14.02000000000,-0.03800,-0.03200
14.02500000000,-0.03800,-0.03200
14.03000000000,-0.02400,-0.02000
14.03500000000,-0.02800,-0.02400
14.04000000000,-0.00400,-0.00400
14.04500000000,-0.01600,-0.01200
14.05000000000,-0.00200,-0.00200
14.05500000000,0.00600,0.00400
14.06000000000,0.00200,0.00
14.06500000000,0.02000,0.01600
14.07000000000,0.01800,0.01200
14.07500000000,0.02600,0.02000
14.08000000000,0.00600,0.00600
14.08500000000,0.01000,0.00800
14.09000000000,0.00200,0.00
14.09500000000,-0.00600,-0.00800
14.10000000000,-0.01400,-0.01200
14.10500000000,-0.02000,-0.02000
14.11000125000,-0.03200,-0.03000
14.11500125000,-0.03400,-0.03200
14.12000125000,-0.03000,-0.02800
14.12500000000,-0.02400,-0.02600
14.13000000000,-0.03200,-0.03000
14.13500000000,-0.02200,-0.02400
14.14000000000,-0.01000,-0.01200
14.14500000000,0.00,-0.00200
14.15000125000,0.01000,0.00200
14.15500125000,0.01000,0.00200
14.16000125000,0.01800,0.00800
14.16500000000,0.02800,0.01600
14.17000000000,0.03200,0.02200
14.17500000000,0.02400,0.01200
14.18000000000,0.02400,0.01400
14.18500000000,0.01600,0.00600
14.19000125000,0.00,-0.00400
14.19500125000,0.00,-0.00800
14.20000000000,-0.01000,-0.01800
14.20500000000,-0.02200,-0.02600
14.21000000000,-0.02200,-0.02800
14.21500000000,-0.02400,-0.03000
14.22000000000,-0.02800,-0.03000
14.22499875000,-0.02400,-0.03000
14.23000000000,-0.00200,-0.01600
14.23500000000,-0.01200,-0.02200
14.24000000000,-0.00200,-0.01200
14.24500000000,0.00800,-0.00600
14.25000000000,0.01600,-0.00200
14.25500000000,0.01400,-0.00200
14.26000000000,0.03600,0.01600
14.26499875000,0.03200,0.01200
14.27000000000,0.03800,0.01600
14.27500000000,0.03800,0.01800
14.28000000000,0.02600,0.00800
14.28500000000,0.02400,0.00400
14.29000000000,0.01800,0.00
14.29500000000,0.00400,-0.01200
14.30000000000,-0.00200,-0.01800
14.30500000000,-0.00200,-0.01800
14.31000000000,-0.00800,-0.02600
14.31500125000,-0.01400,-0.03200
14.32000125000,-0.01600,-0.03400
14.32500000000,-0.00800,-0.02600
14.33000000000,-0.00200,-0.02400
14.33500000000,0.00400,-0.01800
14.34000000000,0.00400,-0.02000
14.34500000000,0.00800,-0.01600
14.35000000000,0.02600,-0.00200
14.35500000000,0.03800,0.00800
14.36000125000,0.03600,0.00800
14.36500000000,0.05000,0.01600
14.37000000000,0.04600,0.01200
14.37500000000,0.05000,0.01600
14.38000000000,0.03000,0.00
14.38500000000,0.03600,0.00400
14.39000000000,0.03000,0.00
14.39500000000,0.01400,-0.01600
14.40000125000,0.00,-0.02600
14.40500125000,0.01000,-0.02000
14.41000125000,-0.00200,-0.02800
14.41500125000,0.00,-0.02400
14.42000125000,-0.00200,-0.02800
14.42500000000,0.00400,-0.02600
14.43000000000,0.00400,-0.02600
14.43500000000,0.01400,-0.01800
14.44000125000,0.01400,-0.01800
14.44500125000,0.01400,-0.01800
14.45000125000,0.01400,-0.01800
14.45500125000,0.01400,-0.01800
14.46000125000,0.05800,0.00800
14.46500000000,0.05400,0.00200
14.47000000000,0.04400,-0.00400
14.47500000000,0.04200,-0.00400
14.48000000000,0.03200,-0.01600
14.48500125000,0.02600,-0.02200
14.49000125000,0.02200,-0.02600
14.49500125000,0.02200,-0.02400
14.50000000000,0.02000,-0.03200
14.50500000000,0.03200,-0.02800
14.51000000000,0.04800,-0.02400
14.51500000000,0.06000,-0.02200
14.52000000000,0.07800,-0.01200
14.52500000000,0.10200,0.00200
14.53000000000,0.10400,0.00200
14.53500000000,0.10800,0.00400
14.54000000000,0.11400,0.01000
14.54500000000,0.12200,0.01600
14.55000000000,0.11400,0.01200
14.55500000000,0.11800,0.02200
14.56000000000,0.10200,0.00800
14.56500000000,0.09800,0.01000
14.57000000000,0.08600,-0.00200
14.57500000000,0.08000,-0.00400
14.58000000000,0.06000,-0.02600
14.58500000000,0.06800,-0.02400
14.59000000000,0.06000,-0.02800
14.59500000000,0.06400,-0.02400
14.60000000000,0.06800,-0.02400
14.60500000000,0.06200,-0.02400
14.61000125000,0.06600,-0.02000
14.61500125000,0.06600,-0.01600
14.62000125000,0.07400,-0.00600
14.62500000000,0.07600,-0.00200
14.63000000000,0.08600,0.00200
14.63500000000,0.09600,0.01800
14.64000000000,0.07600,0.01000
14.64500000000,0.07600,0.02000
14.65000125000,0.06200,0.02200
14.65500125000,0.05600,0.02000
14.66000125000,0.03600,0.01200
14.66500000000,0.03000,0.01000
14.67000000000,0.02200,0.00800
14.67500000000,0.00400,0.00
14.68000000000,-0.01000,-0.01200
14.68500000000,-0.03000,-0.02200
14.69000125000,-0.03400,-0.01800
14.69500125000,-0.04000,-0.02600
14.70000000000,-0.03600,-0.02200
14.70500000000,-0.03600,-0.02200
14.71000000000,-0.03200,-0.01000
14.71500000000,-0.02800,-0.00400
14.72000000000,-0.02200,-0.01000
14.72499875000,-0.01000,0.00200
14.73000000000,-0.00800,0.01800
14.73500000000,-0.00200,0.00800
14.74000000000,0.01000,0.02200
14.74500000000,0.02200,0.03600
14.75000000000,0.00600,0.02400
14.75500000000,-0.00200,0.02000
14.76000000000,-0.00400,0.02200
14.76499875000,-0.00400,0.02000
14.77000000000,-0.01200,0.01400
14.77500000000,-0.02800,0.00200
14.78000000000,-0.03600,0.00200
14.78500000000,-0.04000,-0.00200
14.79000000000,-0.04800,-0.01400
14.79500000000,-0.05200,-0.01200
14.80000000000,-0.05800,-0.01400
14.80500000000,-0.05400,-0.01000
14.81000000000,-0.05000,-0.00800
14.81500125000,-0.06000,-0.01600
14.82000125000,-0.02400,-0.00200
14.82500000000,-0.00200,0.01400
14.83000000000,-0.00800,0.01400
14.83500000000,0.00,0.02000
14.84000000000,-0.00200,0.01800
14.84500000000,0.00600,0.02800
14.85000000000,0.01600,0.03200
14.85500000000,0.01600,0.03200
14.86000125000,-0.00600,0.01400
14.86500000000,-0.00400,0.02000
14.87000000000,-0.01800,0.02200
14.87500000000,-0.04600,0.00400
14.88000000000,-0.04400,-0.01000
14.88500000000,-0.04000,-0.00400
14.89000000000,-0.04600,-0.01800
14.89500000000,-0.04600,-0.01800
14.90000125000,-0.02800,-0.02200
14.90500125000,-0.02800,-0.02000
14.91000125000,-0.02600,-0.00400
14.91500125000,-0.02000,0.00200
14.92000125000,-0.00800,0.01000
14.92500000000,-0.00400,0.00
14.93000000000,0.01200,0.00200
14.93500000000,0.00400,0.01800
14.94000125000,0.00400,0.01800
14.94500125000,0.00400,0.01800
14.95000125000,0.00400,0.01800
14.95500125000,0.00400,0.01800
14.96000125000,-0.00200,0.00400
14.96500000000,-0.02800,-0.01200
14.97000000000,-0.02200,-0.01800
14.97500000000,-0.03000,-0.02400
14.98000000000,-0.03800,-0.02600
14.98500125000,-0.01800,-0.01200
14.99000125000,-0.01400,-0.01200
14.99500125000,-0.01800,-0.01200
15.00000000000,-0.00200,0.00200
15.00500000000,0.00200,0.00800
15.01000000000,0.01400,0.01400
15.01500000000,0.02200,0.01600
15.02000000000,0.02200,0.02200
15.02500000000,0.02400,0.02600
15.03000000000,0.02400,0.02600
15.03500000000,0.02200,0.02400
15.04000000000,0.01000,0.01200
15.04500000000,0.00600,0.01000
15.05000000000,0.00600,0.01200
15.05500000000,0.00200,0.00800
15.06000000000,-0.01000,-0.00200
15.06500000000,-0.02400,-0.01600
15.07000000000,-0.02600,-0.02000
15.07500000000,-0.02000,-0.01400
15.08000000000,-0.01800,-0.01400
15.08500000000,-0.02000,-0.01400
15.09000000000,-0.00800,-0.00600
15.09500000000,-0.00600,-0.00400
15.10000000000,-0.00200,-0.00200
15.10500000000,0.00200,0.00200
15.11000125000,0.01800,0.01400
15.11500125000,0.01800,0.01200
15.12000125000,0.02200,0.01800
15.12500000000,0.02800,0.02400
15.13000000000,0.03200,0.02600
15.13500000000,0.02200,0.01800
15.14000000000,0.02200,0.02000
15.14500000000,0.02000,0.01600
15.15000125000,0.00,0.00400
15.15500125000,-0.00200,-0.00200
